mission,target_id,ra,dec,period_days,transit_duration_hours,depth_ppm,planet_radius_re,stellar_radius_rs,stellar_teff_k,stellar_logg,snr,disposition,source
TESS,5282.01,269.831796,49.54974,1525326.1136161224,1.5001327960097646,38957.040451018045,206.4814831084745,4.659181424821221,4133.921375977478,4.532433615401985,4.257567937683886,,tess_toi
TESS,5283.01,287.537943,52.288047,1678278.696484962,3.625210623844058,33566.54362467322,20.25774642536008,8.601929001341215,4282.183141013331,4.720425968659232,1000.0273859342745,,tess_toi
TESS,5284.01,298.748378,36.162883,848200.320045281,7.578030612479232,104948.09621808617,302.42427045916065,0.1245211825979353,6729.9533810284565,4.161703674127558,1757.81829999863,,tess_toi
TESS,5285.01,340.969106,-1.83855,3221391.4263623036,3.714311696593637,4456.658018712504,19.653577089044735,7.966582269570699,5446.459523706629,3.4475275286367446,357.49190480780817,,tess_toi
TESS,5286.01,3.035148,-4.612959,298699.6631116823,1.0936970885005575,9416.515432664073,314.1325869229482,3.2407848883552814,6120.972834438181,4.714036589957397,299.17830011826277,,tess_toi
TESS,5287.01,328.038687,-8.419663,899748.880801446,2.8956778033073487,108668.36074305951,206.63388736274212,10.192933404661677,5739.462784868915,4.059017024825995,507.2008749450986,,tess_toi
TESS,5288.01,327.719173,-8.635946,113746.95659937712,15.43153887096297,41959.51592568016,124.11404240594742,2.9036426486296847,4643.291643456321,3.7055939940999703,863.4275438410684,,tess_toi
TESS,5289.01,0.760104,-7.786416,3281087.9160442282,8.369282920921139,56012.818826040195,138.03100771526132,16.092894231329947,5091.536565129634,3.5117978544932016,553.2535730501087,,tess_toi
TESS,5529.01,126.464358,10.246577,452950.62636605086,2.442661582201436,86805.8938033065,195.32258447026067,1.8735285678440714,7011.441465468529,4.676361168289699,291.2418330039763,,tess_toi
TESS,553.01,73.261286,-45.540405,4246990.511507439,1.7371574775151708,40067.26240417267,452.2633485129762,1.9754174498669141,5326.237298284293,4.439378260757919,683.9819154619546,,tess_toi
TESS,553.02,73.261286,-45.540405,6264512.695095091,12.324809650799775,77291.60651197107,264.05355962658336,1.7759916033102456,6909.034302353612,4.900121740710248,111.62846903829669,,tess_toi
TESS,553.03,73.261286,-45.540405,2681662.014402154,6.715044262918748,102348.3328352838,139.44937381152894,5.926740499267528,8735.30040726594,4.176396156352103,1940.0941460216939,,tess_toi
TESS,5530.01,6.489351,-5.697646,4367444.448121679,10.245108956872285,16295.993973537345,23.18074320274344,4.727979833454949,6702.443461681246,4.307619228223649,686.9668771617838,,tess_toi
TESS,5531.01,148.472166,19.594377,876053.2000345363,6.533739268148812,42942.99289878701,223.34485230141425,1.504552908145108,5207.738627347687,4.309928937098274,19.753869173677565,,tess_toi
TESS,5532.01,41.380404,5.150733,3945321.918529597,12.70694408886202,35929.7838886968,225.0280202841902,3.3747785859101813,6320.343304750585,4.54638552551972,2239.9929668892214,,tess_toi
TESS,5532.02,41.380404,5.150733,3419758.0288263685,3.2776245126171526,8079.637593578698,190.5238239142386,1.543466403895926,6141.869300568456,4.124265920493802,737.6545090932508,,tess_toi
TESS,5533.01,102.487722,14.974761,1410631.096280263,2.3725180864128737,35587.69086255347,255.65045221784447,0.752024010004565,5043.218713312708,4.637036664251244,806.0708400054293,,tess_toi
TESS,5534.01,182.751404,-9.765239,879357.5249646461,11.212197995130584,29901.362752359888,62.710308104714784,10.969283795696795,4767.962268136312,4.946132876566734,224.2313792090603,,tess_toi
TESS,5535.01,78.339119,16.414199,1219131.026892103,13.699572501049609,74959.77672470898,392.13644748770275,8.880347346700253,5850.379349490597,3.6574325067429814,494.43740782395264,,tess_toi
TESS,5536.01,67.324162,26.163578,938360.5494775666,3.97890076788784,54170.55762696212,204.783838630197,2.077089820894392,4850.4426099111915,4.622510121043111,1450.9692211766278,,tess_toi
TESS,5537.01,67.116707,21.56849,321996.03038086777,0.49335045431918045,11720.666998956667,200.63926863554056,10.98332360639191,5328.008415203372,4.153201538643265,205.7837822088993,,tess_toi
TESS,5538.01,138.952916,15.137683,2769710.354118439,0.4862987662875569,49793.28739152488,103.07234491440101,3.932367627279015,3091.9355358587945,4.739168511877713,155.81779633817447,,tess_toi
TESS,5539.01,128.073179,22.005792,2203163.0281024133,2.479609434420766,12360.892336337793,115.82048033341756,3.845663254608175,6877.706799129739,4.0709617503023,632.5290497477673,,tess_toi
TESS,554.01,60.748336,9.207768,5392119.649923811,6.677358642475915,2259.705716270697,57.75030094917571,6.4810372782412875,7115.629665469292,5.385814791995817,877.8098860209086,,tess_toi
TESS,5767.01,256.38386,20.550685,3636343.6552983043,1.4694233964379926,16554.29547224555,154.18517567163468,0.1381131337118087,5607.551277913248,3.999836361941745,459.00976087363614,,tess_toi
TESS,5768.01,278.553118,23.767651,2859602.450420433,6.215117527846759,11108.219884000848,62.14298443347793,1.7359656911390113,6679.454000541744,5.09412626202725,550.830239510449,,tess_toi
TESS,5769.01,270.736094,20.069409,2209744.332502619,7.730504989593784,121802.20233490014,140.21225855121386,5.050809685491304,6688.298143437496,4.22209337676233,377.92438794115697,,tess_toi
TESS,577.01,133.258916,-22.198143,1705854.4774328407,4.289964159607563,86617.01426204244,132.49759203939144,9.640759833818095,7637.363982743017,4.596339731431309,636.8079302098589,,tess_toi
TESS,5770.01,274.654678,30.923869,2873635.131835342,3.89832104470184,59911.217918590475,345.1717005723987,6.349611732644127,5449.546177097836,3.663913239902671,538.2197377568078,,tess_toi
TESS,5771.01,63.823421,86.119625,576335.2763267485,7.931039779650748,106256.05523254261,80.06943710977724,2.441052359161477,4500.163136377853,3.734126096762722,1139.6283027544625,,tess_toi
TESS,5772.01,261.172485,26.050455,1267673.6615641362,1.6465008729926036,102575.49037616626,165.40903726307218,3.191472122285816,4534.139381278904,4.010139461134438,249.26813516017867,,tess_toi
TESS,5773.01,81.782314,75.789224,5359659.739182398,9.58895952589195,67066.53310209872,227.108992050198,2.3404053315616964,6606.186312722211,3.852957662689951,542.3758368335326,,tess_toi
TESS,5774.01,259.979063,31.514818,1863729.531645919,0.030331753136672215,98318.24306056356,358.85776819013887,5.494545899109156,6019.293820286569,4.66416068934591,655.067931254205,,tess_toi
TESS,5775.01,56.240106,77.464603,5581401.105198716,3.920990408886397,37551.51539498439,11.054165809321127,23.376052254090137,8226.625268598471,3.917018136543447,227.81583776306033,,tess_toi
TESS,5776.01,264.17484,20.219083,3052496.2803178006,2.1124472327868977,24620.398696737513,417.71039552937356,1.0876378527879016,4562.177376230493,4.122093930906443,488.58504007698286,,tess_toi
TESS,5777.01,141.002239,82.858696,76489.35307243983,10.63271504976699,34833.60410571144,90.45571500266286,8.566149285947368,5006.893556468843,4.494458920270412,109.95368331735617,,tess_toi
TESS,5778.01,325.737466,83.311725,5123764.607922183,3.794825761623727,39073.97136619203,60.61964278810706,2.46147515669333,6497.4448442275625,3.411908450011461,201.81262249916554,,tess_toi
TESS,5779.01,128.61913,70.048117,657237.6409548499,5.275820980792463,39383.02633975814,486.5875544907115,6.025430381493767,6529.644944871913,4.441229249083615,64.09889743836644,,tess_toi
TESS,578.01,140.506316,-23.946102,3040343.6813601805,4.493019545199476,30407.49132456278,274.99747740684813,10.307319634062967,3810.0400970876062,5.104398995349248,879.8480465663689,,tess_toi
TESS,5780.01,260.96985,19.921187,1039823.1481301663,7.268798193740529,4138.543691960046,175.90432137418435,9.417005271279855,6043.005679499999,3.684838051135772,612.8674093798546,,tess_toi
TESS,5781.01,38.116051,80.746391,2375146.503539425,6.212387515343295,30793.042468328462,38.75486154849871,2.5200198970263576,6454.503396655364,4.792342007243183,311.6914481508902,,tess_toi
TESS,5782.01,269.951986,27.829972,5081098.759482843,9.673799280847815,44568.63619343625,605.8189799439795,4.7179740998755,3389.8439272075652,3.9812936124940936,549.4736061647063,,tess_toi
TESS,5783.01,289.755762,9.478414,616603.3467897343,14.838050266248876,20996.76128265745,448.47125286383607,3.805940974723069,5927.015418959681,4.67077073863785,243.4885949613228,,tess_toi
TESS,5035.01,215.630691,-72.802221,8019740.1083198525,8.243067595709675,70796.83790843337,42.407592675809134,5.071832812803925,6622.142039290998,4.304495217061757,1920.2383891800102,,tess_toi
TESS,5036.01,222.810426,-78.378242,800510.4247258315,3.818840836352394,19697.058417443062,173.4036136575813,4.036366606081162,6997.657498717374,4.686382701790175,1116.081737153775,,tess_toi
TESS,5037.01,234.548332,-71.927874,5744108.456953962,9.495260586565017,81290.19749780194,104.6660180193902,2.874550640427323,6372.668821537286,4.306766127772805,853.0585931588076,,tess_toi
TESS,5038.01,267.168701,-29.5226,2793111.6325756595,6.724749123891946,124996.23183353567,39.28696803412762,3.8516821551559,6269.970121966363,5.233979524929052,74.65680154973225,,tess_toi
TESS,5039.01,214.410109,-75.324247,1527471.7903241862,0.3558875686974053,38227.48079034608,146.73792645181967,5.241703816339889,4854.71709250774,3.6766002880440367,131.61445130850834,,tess_toi
TESS,504.01,90.77407,-52.084311,1958299.5784767435,4.9244193647378145,73212.703351454,188.32853469586647,4.086308037593546,4989.312880820487,4.583206677171505,300.3321713192988,,tess_toi
TESS,5040.01,263.127273,-50.291903,6151429.804970581,0.8024332956968556,30858.1792948353,18.335096585327886,0.7221589987240523,4431.4299358559465,4.29631155085595,1747.2069545134593,,tess_toi
TESS,5041.01,312.602815,-81.443121,229460.33519231676,5.259914748999403,100243.98273040821,144.43881101094368,8.304605097249405,6008.121132036602,3.955862404117307,615.7004159888734,,tess_toi
TESS,5042.01,210.985629,-78.772446,5345280.642720992,9.637096207403129,31293.084769097426,71.31881858167033,0.7628531072287267,4919.844677858214,4.995023201725176,1267.7157677294485,,tess_toi
TESS,5043.01,267.099516,-54.9322,101217.1961018966,8.515035463318496,29418.620169094265,319.0416974699193,3.1288831556842105,5537.978758300267,3.755816899608839,450.5120139311916,,tess_toi
TESS,5044.01,243.221573,-61.031281,272761.4287123691,4.775083139437239,5061.277867853161,32.88064380733588,6.293359381357475,7116.646785094806,4.101442699564765,52.159767973213995,,tess_toi
TESS,5045.01,242.186675,-65.25866,4272402.77043123,7.023444462650727,43876.14819551954,41.54769599102821,5.490465859528886,4672.044049589297,4.7614892889891465,2024.4715787317475,,tess_toi
TESS,5046.01,119.031193,-69.861455,6615886.554064217,2.0656724735850407,60954.84022791169,80.4558549359048,1.9985999492585735,5703.51780375084,3.6173495477947784,14.144299467012795,,tess_toi
TESS,5047.01,248.591364,-38.239147,5080231.58706653,13.85910088977884,69510.56301456403,141.83945377056216,1.0281797196166365,5676.757763973908,5.064473521556246,310.85526664375544,,tess_toi
TESS,5048.01,247.424651,-28.504414,8564197.75298179,8.538359418654862,80882.30724262496,337.6941791837075,7.497699928716632,5537.906850225383,4.397090771481013,53.78871509775208,,tess_toi
TESS,5049.01,226.112079,-66.203063,3185790.353102833,8.494690251038538,34883.313844339085,263.7065467671184,1.6841134056228184,7729.740800232804,3.7599850665722823,1071.091797228108,,tess_toi
TESS,505.01,117.414976,-52.120447,5525691.917664357,0.7374722733878307,37214.788531160804,57.24937040573285,0.10764371169437621,4811.739058417632,4.373537514683454,306.75787426961466,,tess_toi
TESS,5050.01,232.617533,-55.787488,6400957.539859476,7.155103041142224,66784.78689212089,348.260502495811,4.352768797522528,4125.836675346018,4.3525434331677495,358.7483428754495,,tess_toi
TESS,529.01,100.255965,16.588795,437822.2448356555,2.270344045619268,45147.17644590144,306.3558151820797,3.52760765935988,7275.645635958755,4.40140544813159,613.0659471895416,,tess_toi
TESS,5290.01,343.323535,-0.168347,3867778.2504654885,2.571123721051385,75234.5407926618,128.43491784601474,15.719242979672503,5039.135013849859,3.806377902189911,118.57428737940145,,tess_toi
TESS,5291.01,338.733227,-11.363238,208665.68378401673,4.830362596844012,16767.9559765861,103.95891990997379,0.4487038053183336,4194.13462156816,3.605714746488115,68.70485463573863,,tess_toi
TESS,5292.01,344.222363,-8.119747,2410690.8261672356,9.793292413263318,43111.39473606988,339.02892840830776,5.446289736195887,7102.425570157645,4.684237842765127,466.69770022529934,,tess_toi
TESS,5293.01,355.828682,-2.045095,2095245.364667101,3.2187788566070874,94872.41740143855,233.92281717489973,10.705313621254337,3385.6985652816975,4.401998287399137,435.96326215946317,,tess_toi
TESS,5294.01,351.467705,4.454898,1911169.8631387712,0.7481977529133194,18448.706013188905,11.145996645369248,7.488432661928801,7757.126950968081,4.3157998395721355,1367.4606079285168,,tess_toi
TESS,5295.01,349.288896,-9.435693,3609689.5463885777,8.244282606012783,89792.60363650437,94.49615073479875,1.7137860593777567,5857.139077635707,4.441467074648238,319.9212705718013,,tess_toi
TESS,5296.01,328.978312,-0.937407,1511108.4020558973,8.581328974885958,61998.59442298113,316.7905161540614,8.501651279210748,5292.9755767787665,4.66941647507913,44.007422223294654,,tess_toi
TESS,5297.01,339.802206,1.688259,1580104.6464025793,1.5936024960657549,68974.6422277118,139.0367546194905,3.0822263057030104,6480.7465871664035,4.446736946624282,740.7187649629516,,tess_toi
TESS,5298.01,331.051478,-2.397099,2256656.3034883616,1.503343224134589,21515.72476702072,318.3328391793571,4.837400543553102,6667.633252432857,4.247901818657435,158.97398891616317,,tess_toi
TESS,5299.01,359.71347,-4.961134,4628565.285385211,3.5854596209717124,55657.45907669148,332.4085548452413,6.305317221169252,2637.561559023209,3.982787412345323,868.232071558841,,tess_toi
TESS,530.01,103.412833,12.881578,5286572.481900031,15.308182374570496,55658.71934060029,257.60816429199525,3.3565451624603364,6419.384216906779,3.6700416736765273,1.419084743755767,,tess_toi
TESS,5300.01,356.481137,0.458798,3341754.832205141,14.443160668969485,52945.3730390538,8.979799410969846,3.398381464498971,5574.824183918583,3.442257507213906,1396.0488200894554,,tess_toi
TESS,5301.01,12.990801,13.078371,557629.1543804315,8.411459785444809,23819.571593319462,69.83654741213348,2.5502267762199238,7363.092281281898,4.588915023294819,500.3718403320695,,tess_toi
TESS,5302.01,32.249191,8.057199,801533.5852417344,0.29579554476973563,92228.18242753777,72.53493779841824,5.246686437689113,5137.943669614505,4.625516639668292,550.692434112479,,tess_toi
TESS,5303.01,9.607237,17.19279,2988596.3102264227,1.6674370298373917,123619.18913314733,163.45975921798146,2.6211921472495647,5387.282934262939,3.89577334818122,372.6442181712739,,tess_toi
TESS,5304.01,12.072754,6.918223,542562.6692219973,8.239444394145725,22431.84884453852,268.8864269336401,3.7965496400512513,6892.797673022847,4.6234316512729485,125.00933626872808,,tess_toi
TESS,5305.01,36.581794,15.890418,1991143.795480892,6.319923378998918,82467.70002906949,328.5198867503503,2.9709332714831467,3683.2770853637458,4.527722609307579,1695.084200055303,,tess_toi
TESS,5306.01,41.507272,6.461628,2473583.7581827454,10.98684347615436,76920.41933255711,246.1128479286292,3.754789381515192,5657.490131956031,5.04484693261266,1484.8823551916394,,tess_toi
TESS,554.02,60.748336,9.207768,4792657.767181341,9.805488954900149,17769.681464287063,143.31969446577796,4.062800678401725,5920.996840536598,4.543263014877186,658.5524037944251,,tess_toi
TESS,5540.01,117.737465,67.043203,2584428.1718028146,12.181229118595411,92462.94262444416,150.5335466050072,2.861401004189364,6407.043777000991,4.768243015679431,88.59078381525183,,tess_toi
TESS,5541.01,80.729774,-53.765798,1188032.5013625417,7.470308677639509,84979.79451456846,82.28925941474361,4.944506428066288,5047.895814487958,4.055163005739397,395.66966870582337,,tess_toi
TESS,5542.01,302.798423,-61.135466,5074935.259186863,13.393224571388638,11140.165995648884,405.40494900482275,3.3296138649150135,2524.8858261995592,3.7640941735937745,1248.0908740233692,,tess_toi
TESS,5543.01,66.142172,23.270782,1497839.6263448503,7.209465035827445,106053.41746795074,260.30499347962814,8.133451228315538,5152.169391125227,5.192972499082197,792.0038583162352,,tess_toi
TESS,5544.01,74.700815,18.16905,2883000.4395684074,1.1856113884450967,9633.79463393038,294.66459217942446,1.4968281074244845,4491.361702149574,4.038328184489243,115.19025312239695,,tess_toi
TESS,5545.01,169.21486,3.363892,770718.0834445598,6.591962278586294,5472.926816401499,296.6668628617722,5.141153572156345,5938.962916735504,4.637083974909497,1390.1215844107226,,tess_toi
TESS,5546.01,71.4759,24.113784,844146.7815216369,9.735482615415252,74667.34314480118,17.703783891285156,2.371388673294448,5354.751366007009,4.52378640464186,856.8803965970295,,tess_toi
TESS,5547.01,117.591236,22.281552,2928457.271781028,5.810975570860248,56684.29676380297,51.69691846516066,0.3168934127410851,6088.191126537631,3.8823433463715564,809.4739571828673,,tess_toi
TESS,5548.01,143.919696,16.097471,6226687.686226124,7.8647474140560645,148017.72664885817,77.1621988950968,4.3612255487746605,4918.7710150895855,4.197401072651855,110.9310571902947,,tess_toi
TESS,5549.01,80.8597,23.133528,1324958.9958472354,2.3384995625894858,29456.82268724613,62.92524583544567,8.45802213696326,3844.198014581481,4.182225789825173,607.9987447547195,,tess_toi
TESS,555.01,70.339767,-32.320417,1040546.3792981803,15.043865131842916,40333.81335903865,118.66325180143966,1.127591057130355,3482.3376881823606,4.10021276329459,452.0486808782054,,tess_toi
TESS,5550.01,128.926789,20.373489,2140605.5719052562,8.5310555252667,49801.93652179264,24.92397379488021,2.325387049828376,7758.940140598337,4.044939877344803,1382.8167118690108,,tess_toi
TESS,5551.01,87.125618,18.179528,1940074.519811075,8.953823037254063,12936.640322320081,226.20773837050203,3.679916519488424,3387.1049682810904,4.354724214267877,703.957337106878,,tess_toi
TESS,5552.01,82.384951,33.246886,946881.1015672617,4.431871644929011,51738.51420787481,182.1972634008445,2.2904696838148473,6080.378835145426,4.156043259310052,189.03765882043436,,tess_toi
TESS,5553.01,43.002147,15.055665,6579780.125224928,5.206969848149371,3498.5176041243844,105.7126575970916,8.994295542081026,5231.633492345588,4.498262911307889,376.5150420451544,,tess_toi
TESS,5814.01,304.973328,33.00991,62017.57344609876,8.09493401033873,37687.96715918098,262.0202422184328,3.7520010087264746,5973.892993851206,4.960806990609414,175.61575815738755,,tess_toi
TESS,5815.01,313.687293,9.179069,6329841.066867409,2.994108686505639,96758.97471558356,26.857453781712994,7.438490614875546,5464.090655390339,3.841021760765995,818.4515662388818,,tess_toi
TESS,5816.01,307.215708,42.224014,484121.7396171379,5.178163966588122,28794.799919562705,42.022834017240875,3.3365034573768617,4632.182475795192,3.8141715053587832,762.1805443936307,,tess_toi
TESS,5817.01,322.377799,21.474527,3591873.57764488,5.0617577214368,148017.01597567069,278.38451485820985,2.4776946733155967,2806.555607117799,4.082890001777741,1043.4064528669107,,tess_toi
TESS,5818.01,315.90549,11.989367,275202.0772892202,3.71822077928295,54060.99625934476,178.90909745315884,3.690485536537886,6570.641601831043,4.9421077024220335,268.32261271873523,,tess_toi
TESS,5819.01,326.452999,23.560485,974183.7434441973,15.796412700176065,81756.38445939482,247.3972889693547,0.2729908390784915,4158.9642686266525,4.353489492041147,140.77811222772434,,tess_toi
TESS,582.01,127.128062,-28.359254,4032912.322589731,10.958606036929972,118410.32566305282,209.25253027918865,1.2288025876248376,5797.005458351773,4.614914369226716,240.81012667329665,,tess_toi
TESS,5820.01,315.531949,7.056279,1066471.2691428694,5.499855366933192,145184.7842068,101.4475968458281,2.428043968116623,5253.429570723642,4.377255605343083,939.68255337316,,tess_toi
TESS,5821.01,317.551526,10.738897,4981842.592073126,5.531832599097831,92457.09552199392,269.1551271008474,2.769285997981098,7494.687920308475,4.129897155832484,22.17500512247479,,tess_toi
TESS,5822.01,327.665695,10.462939,2706438.647531551,3.240031477759053,109723.75689321005,308.3881577545728,1.5167754344089084,5529.708836417962,3.9150643685203095,478.3574449910658,,tess_toi
TESS,5823.01,315.025966,-5.094857,2930676.703868953,9.676768261776918,36010.776095469846,84.30109499818606,3.5380132371777395,3799.088346357048,4.217419673458673,80.99178570833499,,tess_toi
TESS,5824.01,296.393195,45.568533,2323864.5327701825,0.18974043806161528,202288.15927613672,502.4329976205856,0.07333269940740564,4689.168121064717,4.750905655517412,496.94388601245385,,tess_toi
TESS,5825.01,324.697165,-0.046455,2620501.2085300786,3.931466903660558,38647.00768688815,76.41464899438901,6.3341547405843155,3551.356288711364,4.53362834252216,472.25070900837704,,tess_toi
TESS,5826.01,298.181417,-14.356986,1306133.277050211,7.135976348091047,10125.585758586103,95.58488164659316,5.857420968625498,5279.766247181458,4.52502042143365,1584.9132045838403,,tess_toi
TESS,5827.01,291.908234,23.273823,6589843.652952204,2.8985570611495257,67381.86661250125,380.58863325974244,2.372266510464699,5608.226792826129,4.634429244160482,408.52734640209627,,tess_toi
TESS,5828.01,293.193881,25.086499,3771936.91534962,2.4278771344975545,35146.47343206331,356.9248051587603,6.750242314248793,3099.9515547966075,4.872423100860632,1477.3031607820167,,tess_toi
TESS,5829.01,304.706801,23.314311,3480431.6621516403,4.299309301535747,82649.27454522449,87.05722768554942,1.222769366774444,6103.936386759108,4.218579735022378,561.6097830085691,,tess_toi
TESS,5051.01,261.385143,-44.046683,60956.20030744438,4.201189421893013,24281.073006648156,242.99692115415357,2.7271283029617153,5442.342597534297,4.6012922146763895,323.05276257701667,,tess_toi
TESS,5052.01,244.35621,-59.097565,330462.8944263402,14.28938088095871,18352.847404910284,317.31817857588675,1.211312873673548,5425.8924126914135,4.134318285757034,1751.2393339421512,,tess_toi
TESS,5053.01,285.668452,-77.582499,2030302.981837074,1.1597062438617973,3078.0080603777483,271.02972076074053,4.053529888391335,7135.665500724007,5.06314609275331,1214.7272717457847,,tess_toi
TESS,5054.01,318.86343,-83.164507,5349257.906306486,15.333186288838162,20713.452628344636,308.1262735820016,4.095563120623702,3695.8384815089917,4.069099018268128,644.597613355074,,tess_toi
TESS,5055.01,235.152828,-81.208241,4462628.234500232,9.339131136258363,19684.80953733281,8.418072083025098,4.458195660367127,6154.154635468305,3.9148315028318974,31.207864538228115,,tess_toi
TESS,5056.01,259.468864,-44.865144,787373.6790035774,3.7991882780234523,33063.38155659363,480.01610767005366,1.4662956970650416,4389.756346492879,3.902047130960119,1606.7050003706552,,tess_toi
TESS,5057.01,254.842052,-35.388933,1613978.3208009715,1.4130157837360524,6884.272297161024,253.97945043191234,1.819470216422427,6070.126097064858,3.579504628100944,134.0151215919956,,tess_toi
TESS,5058.01,279.790982,-79.505335,4723229.915864694,6.919206315463601,11255.88208651997,378.71427293340645,8.707664635980423,4400.87363633021,4.48779793594751,1344.8124890165768,,tess_toi
TESS,5059.01,250.408499,-41.58444,2937484.986087652,8.20486088458783,62116.61356488127,232.75003517388646,1.2579444521935248,5295.485217860985,4.169756478832032,182.18558735617896,,tess_toi
TESS,506.01,116.68702,6.445569,729451.6886889641,2.485085276305174,112734.38757407095,71.38321594608978,7.858096062453418,5577.36806158779,3.9818899268283605,190.17422585101946,,tess_toi
TESS,5060.01,247.643085,-49.414177,1053775.6685328514,12.280122964397902,60565.15094395291,302.77114014760883,7.2399368064425955,3757.7027815509077,3.77243744001713,116.83919934023575,,tess_toi
TESS,5061.01,260.73494,-51.983412,4406131.108423764,2.738654209090228,81953.22001915437,166.30477144739908,4.300135114878156,4697.492410339423,4.408433585497305,392.99333981780677,,tess_toi
TESS,5062.01,267.651938,-71.286618,4254648.6831756765,3.3775831908756846,10430.133388217537,292.9915296264786,4.483653772498274,3120.9049827744298,4.229482633967244,1468.0613306931646,,tess_toi
TESS,5063.01,258.239194,-59.367192,4127707.680291632,11.190603343603968,21328.331887192686,116.569165374732,0.7266910531521773,4713.213211677119,4.534132330695912,395.698402964889,,tess_toi
TESS,5064.01,234.351892,-82.485339,8705739.450584674,5.9601023701492934,159581.1835477561,25.14650880842127,0.7753420682909646,8228.418918213281,4.387281954363896,185.53668576430672,,tess_toi
TESS,5065.01,136.574193,19.402057,1594359.0010513924,7.564728807697128,98110.6280813698,111.46416346706079,4.438949651205075,8233.748295974743,4.663132071211189,1335.4103427888992,,tess_toi
TESS,5066.01,63.833786,27.062203,5205648.2809255775,6.449698832899591,3407.8960278815234,167.55684481398936,7.432088227362754,5429.584920920469,4.2955304087332244,691.7435534366514,,tess_toi
TESS,5067.01,130.878348,24.422956,280988.5129126661,5.1885931080957395,23059.07772268082,83.67834554563294,5.561412795376883,5981.604896805498,4.0037137404943515,117.86882550489554,,tess_toi
TESS,5068.01,130.180046,10.982951,5077792.142297898,0.5816504990835504,1033.398197499168,223.162146391774,3.356344506480226,3218.7965847971736,3.8569163223410703,1408.1003606259621,,tess_toi
TESS,5307.01,15.886532,9.913917,3090622.424483807,2.4495041412613876,153309.0337417149,138.4538691401749,1.7929989853247432,4091.1112355713976,5.182773746264783,179.3666847844372,,tess_toi
TESS,5308.01,29.00124,0.179786,1276761.9214191397,3.770514730343799,89005.86426150792,195.91779910933676,5.171211129625951,4934.412723538458,4.21747659306271,467.7328146409598,,tess_toi
TESS,5309.01,4.463744,14.498767,642466.0178252583,8.971272094189034,52532.605136011596,78.95527600962903,1.9058134987096265,4152.927291045783,4.189735848741709,1362.1681825694877,,tess_toi
TESS,531.01,83.11641,15.555883,3511378.4568606243,14.496468150813476,34805.10925818167,107.47493203704448,11.079835201512335,5759.799201814608,4.277281750184138,549.9651213696034,,tess_toi
TESS,5310.01,30.183054,20.023188,4334000.99333231,5.7506686065050525,2663.8443923013433,26.317901529830653,3.924737440454987,5835.109846850175,5.086711963977297,641.4899367407714,,tess_toi
TESS,5311.01,32.333404,21.451856,2184107.7277004537,10.069486628645652,90661.06821460974,488.2376092943489,1.9771584690337145,4760.995944153641,4.407834574477743,419.5418945932508,,tess_toi
TESS,5312.01,21.075658,4.531542,465022.6252105857,0.6981916930303145,144641.0170489117,109.94922011078148,2.670224432020701,8246.693384557257,4.098715742474879,1469.9776454862974,,tess_toi
TESS,5313.01,28.721577,8.857654,4491565.558543144,5.764897534160506,134438.25435554964,99.63176370801177,1.184359636684601,5262.818296960027,4.580469736593878,686.599707734893,,tess_toi
TESS,5314.01,9.33988,13.859072,5142338.889683572,1.6606048441361232,102170.95979816568,225.4807491678964,7.160823670820113,7339.128391679691,4.198334553452938,1490.4163240539174,,tess_toi
TESS,5315.01,24.299742,16.018723,595488.2885609417,1.403058853486731,56861.815910222635,98.45186755867743,5.109665277181454,8232.012239681604,3.4049081826004253,732.0398676875465,,tess_toi
TESS,5316.01,91.802333,35.958044,4097151.9549494903,9.222253753309104,120754.3773196836,128.69395024632138,4.129957536739432,5426.471969166679,4.231299554933557,571.5275230247295,,tess_toi
TESS,5317.01,39.065002,13.504228,4878081.41609087,6.010829164753428,41490.0324388334,248.1544335125124,3.3286394797984236,6977.706488833372,4.7074686922224975,443.64050816736,,tess_toi
TESS,5318.01,12.518892,18.985772,1681546.2941645358,7.045100702120208,11798.751732533123,215.43319884908382,6.999340411702408,3820.0702302303835,4.168838877669794,528.1989132896209,,tess_toi
TESS,5319.01,35.213556,23.520441,626016.7953764742,10.027976426360857,24942.658165308603,160.63896998901953,2.0255306920849248,4394.61228612058,4.030316047537903,1034.8402396822373,,tess_toi
TESS,532.01,85.080054,11.562637,4286001.6098907925,8.745277902595792,71226.62790669392,583.1292640226883,4.97773416192309,5604.728100991056,4.167824060501149,482.7455107050067,,tess_toi
TESS,5320.01,22.644064,17.254698,1761504.5609716321,2.311269071647168,145158.31118951194,572.9776050067928,0.881746960995226,5119.076218562463,4.669084508965781,796.531225754054,,tess_toi
TESS,5321.01,15.685485,20.050424,6078342.282083699,2.7536644135707,66557.73496884869,95.83585767786855,2.82909650567043,5958.850733709097,3.995030001969406,1173.8962370537415,,tess_toi
TESS,5322.01,6.529337,14.336428,740914.3386500818,1.7531053584327116,44379.73078465509,40.48220083607615,11.793917470772667,7082.692781118551,4.831980675678003,1172.0532594491501,,tess_toi
TESS,5323.01,9.206607,2.130744,2863713.7098659785,4.613180819987499,39521.427820492034,182.01398199955656,1.5889796635689166,5807.251357663609,4.695410171919394,1680.5716152997068,,tess_toi
